Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartDateTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.533202700,4.7762,4.7762,0.0000,0.1948,4.6370,0.6401,3.9969,7.3033,14.7047,10.2801,4447.1468,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.537978900,1.5173,1.5173,0.0000,0.0556,2.9512,2.9512,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.539496200,6.0486,6.0486,0.0000,1.4929,4.6798,0.3158,4.3640,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.545544800,6.1711,6.1711,0.0000,0.1277,6.1451,0.3590,5.7861,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.551715900,1.6670,1.6670,0.0000,0.1055,1.6083,0.2673,1.3410,3.4948,18.5763,3.8085,4465.6600,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.553382900,4.6861,4.6861,0.0000,0.0468,4.7652,2.3984,2.3668,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.558069000,5.4379,5.4379,0.0000,0.1292,5.5249,0.3480,5.1769,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.563506900,8.2169,8.2169,0.0000,0.2198,8.0401,0.3446,7.6955,10.2801,12.4838,-6.7853,4477.4510,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.571723800,1.1681,1.1681,0.0000,0.0430,2.7457,2.7457,0.0000,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.572891900,2.5765,2.5765,0.0000,1.6228,1.5345,0.7391,0.7954,13.3789,3.1021,-3.0988,4486.8360,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.575468400,7.5403,7.5403,0.0000,0.5843,7.0447,0.3564,6.6883,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.583008700,3.7681,3.7681,0.0000,0.0934,3.7361,0.3378,3.3983,6.3642,15.0965,7.0147,4496.9528,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.586776800,0.9788,0.9788,0.0000,0.0614,3.2601,3.2601,0.0000,17.6926,6.0667,-11.3284,4500.7209,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.587755600,5.8920,5.8920,0.0000,2.3456,3.7404,0.3566,3.3838,22.7805,2.8143,-5.0879,4501.6997,NA,NA,NA
python.exe,15928,0x0,Other,-1,0,0,Composed: Copy with GPU GDI,2026-8-20 18:33:19.593647600,6.4134,6.4134,0.0000,0.1976,6.3102,0.3478,5.9624,NA,NA,NA,NA,NA,NA,NA
python.exe,15928,0x0,Other,0,0,1,Hardware: Legacy Flip,2026-8-20 18:33:19.600061000,11.7196,11.7196,0.0000,0.0985,11.6897,2.4522,9.2375,13.2894,9.2475,9.4911,4514.0051,NA,NA,NA
